0	42.443	34.845	25.005	0	0	0.008	0	0.063	0	0	0.08500000000000001	0.047	0.025	0	0	0	0	0	0	0	0	0	0	0.165	0.252	0.984
0.027	0	0	0.12	0	0	0	0	0.047	0	0	0.041	0.022	0.026	0	0	0	0	0	0	0	0	0	0	0.004	0.031	0.337
0.08	0.093	0	0	0	0	0	0	0.001	0	0	0.001	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0.011
0.944	0.979	0	0	0	0	0	0	0.003	0	0	0.003	0.001	0.002	0	0	0	0	0	0	0	0	0	0	0.001	0	0.021
1.184	0.001	0	0	0	0	0	0	0.004	0	0	0.003	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0.018
0.013	0.002	0	0	0	0	0	0	0.019	0	0	0.016	0.008999999999999999	0.01	0	0	0	0	0	0	0	0	0	0	0.012	0	0.45
0	0.273	0	0.04	0	0.001	0	0	0.208	0	0	0.26	0.138	0.137	0.002	0	0.013	0.008	0	0	0.004	0	0	0.001	41.405	0.122	5.313
0	0	1.245	0	0	0	0	0	0.02	0	0	0.017	0.01	0.011	0	0	0	0	0	0	0	0	0	0	0.004	0	0.128
0.001	0	0	0	0	0.001	0	0	0	0	0	0.323	0.172	0.632	0	0	0	0	0	0	0.346	0	0	0	0	0.002	6.82
0	0.014	0	0	0	0	0	0	0.012	0	0	0.01	0.006	0.007	0	0	0	0	0	0	0	0	0	0	0.238	0	0.082
0	0.503	0	0.455	0	0.001	0	0	0.459	0	0	0.222	0.118	0.082	0	0	0	0	0	0	0	0	0	0.101	0.641	0.098	1.638
0	0	0	0	0	0	0	0	0.03	0	0	0	0.015	0.017	0	0	0	0	0	0	0	0.005	0	0.307	0	0.005	0.755
0	0	0	0	0	0	0	0	0.067	0	0	0.058	0	0.037	0	0	0	0	0	0	0	0	0.004	0	0.106	0.077	59.693
0	0	0	0	0	0	0	0	0.064	0	0	0.08699999999999999	0.049	0	0	0	0	0	0	0	0	0.07099999999999999	0	0	0.35	0.724	0.8100000000000001
0	0	0	0	0	0	0	0	16.668	0	0	0.051	0.028	5.877	0	0	0	0	0	0	0	0	0	0	0	0	1.146
0	0	0	0	0	0	0	0	0.025	0	0	0.106	0.056	2.234	0	0	0.02	0	0	0	0.021	0	0.002	0.074	0.95	9.037000000000001	2.075
0	0	0	0	0	0.001	0	0	2.813	0	0	0.278	0.152	0.065	0	0	0	0.011	0	0	0	0	0	0	1.53	0.008	2.556
0	0	0	0	0	0.001	0	0	191.21	0	0	0.231	0.126	0.289	0	0	0	0	0	0	0	0	0	0	103.441	0	56.566
0	0	0	0	0	0	0	0	0.017	0	0	0.088	0.048	0.007	0	0	0	0	0	0	0	0	0	0	307.697	0.004	2.725
0	0	0	0	0	0	0	0	0.07000000000000001	0	0	0.059	0.032	0.92	0.019	0	0	0	0	0	0	0	0	0	0	0.002	2.87
0	0	0	0	0	0	0	0	35.378	0	0	0.013	0.007	6.095	0	0	0	0	0	0	0	0	0	0	0.031	0	0.491
0	0	0	0	0	0.001	0	0	0.244	0	0	0.21	0.121	0.349	0	0	0	0.003	0	0	0	0	0	0	1.355	0.059	14.222
7.59	0.011	0	0.438	0	0	0	0	0.051	0	0	0.041	0.023	0.025	0	0	0	0.001	0	0	0	0	0	0	0.024	0.024	2.582
4.718	0	0	0	0	0	0	0	0.061	0	38.518	0.034	0.02	0.024	0	0	0	0	0	0	0	0	0	0	83.49800000000001	13.752	0.947
0.325	2.238	0	1.04	0	0.003	0.011	0.001	2.764	0.003	0.042	1.025	0.565	56.673	0	0	0.023	0.157	0.247	0	0.072	0	0.005	0.171	0	0.977	31.93
40.394	23.718	0.393	56.3	0	0.012	0.033	0.028	2.451	0.074	0.004	3.861	2.064	209.125	0.006	0.184	0.017	0.042	0	0	3.277	0.001	0	0.233	22.031	272.925	333.022
43.04	49.079	0	1.087	0	0.361	0.039	0.001	42.098	0	0.548	20.757	3.486	19.292	0.056	0.008999999999999999	3.406	0.284	0.005	0.118	58.049	9.003	26.174	0.69	364.079	6.847	297.087
0	1605.717	102.631	229.701	0	0	16.704	0.001	0.026	0.006	0.018	0.174	0.001	0.006	0	0	0	0	0	0	0	0.07099999999999999	0.007	0.035	32.227	0.916	2.219
0.001	0	0.038	0.001	0	0	5.05	0.001	0.019	0.003	0.012	0.083	0	0.006	0	0.001	0	0	0.001	0	0	0.033	0.007	0.046	0.007	0.587	0.857
0.125	0	0	0	0	0	0	0	0.001	0	0	0.002	0	0	0	0	0	0	0	0	0	0.001	0	0.001	0	0.016	0.025
0.032	3.967	2.039	0	0	0	0	0	0.001	0	0.001	0.005	0	0	0	0	0	0	0	0	0	0.002	0	0.003	0	0.041	0.053
0.003	21.406	0	0	0	0	0	0	0.001	0	0.001	0.006	0	0	0	0	0	0	0	0	0	0.003	0.001	0.004	0.079	0.043	0.063
0	51.889	20.693	0	0	0	223.54	0	0.008	0.001	0.005	0.033	0	0.002	0	0	0	0	0	0	0	0.013	0.003	0.018	264.468	0.7	2.165
0.001	0	0	0	0	0	0	0.019	0.07099999999999999	0.019	0.021	0.532	0.002	0.015	0	0.001	0.001	0	0.001	0	0	0.213	0.018	0.039	23.73	1.043	5.41
0	49.614	0	0	0	0	53.423	0	0.008	0.002	0.005	0.035	0	0.003	0	0	0	0	0	0	0	0.014	0.003	0.02	153.404	0.246	1.411
5.137	0	0	0	0	0	66.352	0.005	0	0.023	0.08400000000000001	0.661	0.003	0.153	0.001	0.012	0.008999999999999999	0	0.008999999999999999	0	0	0.266	0.177	0.864	169.31	1.604	252.081
0	38.1	0	0	0	0	207.934	0.045	0.005	0	31.675	0.021	0	0.002	0	0	0	0	3.524	0	0	0.008	0.002	0.011	355.674	0.138	2.639
0.001	0	0	0	0	0	0	0.004	0.225	0.016	0	0.454	0.002	0.02	0	0.005	0.001	0	0	0	0	0.181	0.014	0.961	0.008999999999999999	6.137	19.029
55.208	133.196	0	0	0	0	66.517	0	0.013	0.002	2645.977	0	0	0.004	0	0	0	0	0	0	0	0.021	0.004	0.029	965.979	829.2190000000001	411.659
11.168	12.698	0	16.498	0	0	50.274	0.001	2.552	0.004	8.147	0.118	0	0.025	0	0.001	0	0	10.887	0.042	0	0.047	0.01	0.066	3141.603	41.488	229.992
0	0	0	0	0	0	0	0.002	0.026	0.006	0.011	0.179	0.001	0	0	0	0	0	0	0	0	0.073	0.007	0.035	0.023	0.6	1.925
6.384	0	0	0	0	0	321.504	0.001	0.025	0.004	0.015	0.105	0	0.464	0	0.001	0	0.031	0.001	0	0	0.042	0.008999999999999999	0.058	330.956	9.132999999999999	1276.818
0	1.761	0	0	0	0	51.772	0.002	0.01	0.008	2.585	0.217	0.001	0.008999999999999999	0	0	0	0	0	0	0	0.08599999999999999	0.005	0.063	7.576	140.658	2.396
0.001	0	0	0	0	0	515.404	0.005	0.427	0.023	4.714	0.57	0.002	0.011	0	0.001	0	0	0	0	0	0.231	0.006	0.265	1638.965	4.396	605.649
0.003	0	0	0	0	0	530.779	0.004	0.297	0.017	1.148	0.472	0.002	0.07000000000000001	0.373	0.006	0.004	0	0.004	0	0	0.188	0.081	0.395	545.383	10.09	701.812
0	0	0	0	0	0	318.784	0.001	0.007	0.006	0.004	0.181	0.001	0.002	0	0	0	0	0	0	0	0.072	0.002	0.01	1107.308	0.588	9.398
0	1.782	0	0	0	0	24.11	0.001	0.629	0.004	0.523	0.121	0	5.398	0	0.001	0	0	0.001	0	0.312	0.049	0.027	0.067	175.704	1.858	381.926
0	0	0	0	0	0	6.156	0	0.006	0.001	0.012	0.026	0	3.663	0	0	0	0	0	0.377	0	0.011	0.002	0.015	88.652	0.432	784.6609999999999
46.634	6.084	0	0	0	0	165.709	0.003	0.1	0.015	26.978	0.429	0.002	0.031	0	0.004	0.001	0	0.004	0	0	0	0.036	0.402	157.828	184.873	84.64100000000001
11	245.034	0	0	0	0	33.764	0.001	0.021	0.003	34.825	0.08400000000000001	0	0.008	0	0	0	0	0	0	0	0.034	0	0.028	175.647	81.21899999999999	84.76000000000001
96.444	47.737	18.536	0	0	0	17.023	0.001	0.025	0.003	540.874	0.07000000000000001	0	0.006	0	0.008999999999999999	0	0	0.23	0	0	0.028	0.007	0	385.633	170.376	273.62
0.019	0.001	0	0	0	0	683.8440000000001	0.017	0.6770000000000001	0.116	0.299	2.104	0.008	0.332	0.002	0.008999999999999999	0.058	0	11.616	0	0	0.836	0.272	0.712	0	23.14	24.062
3.689	23.68	1.642	0	0	0.001	656.157	0.095	0.946	0.317	310.805	7.867	0.031	0.525	0.039	0.516	0.015	0	64.53400000000001	0	0	3.158	0.451	10.89	475.782	8201.075999999999	635.276
599.446	546.396	69.81699999999999	132.407	0.002	0.022	2232.458	0.043	28.046	0.119	2239.098	2.811	0.105	122.348	0.104	184.299	1.328	1.238	231.02	1.523	0.49	1.629	38.113	4.217	4563.519	5988.644	4437.58
0	120.359	138.759	0.001	1.282	0.003	5.01	0.004	1.374	0.323	0.002	0.112	0.088	0.065	0.034	0	0	0	0.021	0.001	0.003	0.008	0.017	0.01	2.981	0.154	4.22
10.047	0	1.388	0.011	0.286	0.001	0.001	0.54	0.01	0.065	0.001	0.054	0.04	0.067	0.016	0.001	0	0	0.028	0	0.001	0.004	0.075	0.013	10.121	0.446	1.646
41.525	21.345	0	0	0.224	0	0	0	0	0	0	0.001	0.001	0.002	0	0	0	0.001	0	0	0	0	0	0	0.001	0.004	0.049
1.255	97.488	5.342	0	0.058	0	0.109	0.018	0.001	0.063	0	0.003	0.003	0.004	0.001	0	0	0	0.001	0	0	0	0.001	0.001	0.089	0.12	0.131
5.496	23.13	0.15	0.003	0	0	0	0.097	0.001	0	0	0.004	0.003	0.005	0.001	0	0	0	0.001	0	0	0	0.001	0.001	1.967	0.01	0.123
125.384	811.553	15.471	0	0.363	0	26.891	1.413	0.004	0.122	0	0.021	0.016	0.026	0.006	0	0	0	4.556	0	0	0.002	0.006	0.005	202.723	7.108	17.367
0.004	0.16	0.003	0	4.723	0.01	0	0.575	0.473	1.493	0.038	0.397	0.259	0.545	0.105	0.002	0.008	0.036	0.031	0.003	0.01	0.025	0.042	0.018	388.835	0.862	11.518
