1.000725496808676729e+00,1.014913501588501132e+00,1.004634315658878840e+00,1.004589882968014436e+00,1.010721236651177080e+00,1.006798891992078060e+00,1.019634356284656374e+00,1.014431541412238458e+00,1.010195725542495371e+00,1.008317631480721843e+00,1.002629009190119103e+00,1.009303877553517914e+00,1.004497337286977432e+00,1.017097794673403000e+00,1.005147786999860626e+00,1.007377256134430521e+00,1.056485305270713049e+00,7.622548713032780698e-01,1.001468574636000808e+00,9.975311067830966438e-01,1.004087693428528549e+00,1.004127077634337839e+00,9.988324086952558023e-01,9.990090482514853987e-01,1.012902253350148163e+00,1.001766973771675451e+00,1.012132070452250066e+00,1.008206580913967754e+00,1.008210686093809594e+00,1.011187964653019300e+00,1.010267553512805172e+00,1.003550196536070027e+00,1.009559032583586147e+00,1.003978931281644060e+00,1.002616914611528021e+00,1.011928312644261307e+00,1.010538734681091011e+00,1.007046804022730946e+00,1.004906656594076297e+00,9.954294411760703509e-01,1.002977483764913469e+00,1.003666766532041787e+00,1.001139404843651048e+00,9.993806499545317967e-01,9.838050386274137526e-01,9.963502638166626957e-01,1.001430323481728335e+00,1.000535663421161292e+00,9.965612879515871603e-01,9.914753694153831676e-01,9.967962026214518545e-01,9.976786077263275487e-01,9.962361886484334406e-01,9.968864060068409749e-01,1.000964614522979579e+00,9.993144788261428824e-01,9.972864016882798666e-01,9.900641916185092262e-01
1.000524276778799404e+00,1.008673865029757977e+00,1.002573354928007809e+00,1.002904676373612247e+00,1.006057180970029830e+00,1.002178399103728745e+00,1.012212799354096582e+00,1.007545185752999339e+00,1.005723021442953780e+00,1.005347636134385825e+00,1.001675282731124383e+00,1.006850522980620832e+00,1.003731280306513707e+00,1.009917067636344257e+00,1.003566567206411575e+00,1.003648542889906903e+00,1.007827361965244695e+00,1.009028267831270531e+00,9.972128307384391377e-01,9.976367039651550250e-01,1.002240283203825300e+00,1.002698504518420686e+00,9.999738355062979256e-01,9.998426130671321799e-01,1.009252354972291377e+00,1.001542091224816522e+00,1.008491205205463537e+00,1.005012088824090100e+00,1.005730017360050965e+00,1.007002066087951953e+00,1.005950870506060468e+00,1.001452564796863731e+00,1.007321023658771075e+00,1.002001224197411888e+00,1.001873078121212401e+00,1.006453437120523819e+00,1.005315368282495792e+00,1.004099561954673314e+00,1.003396590214147732e+00,9.967878531230243144e-01,1.001491415781994077e+00,1.001446401162146005e+00,1.001083753465631609e+00,9.988552937658919939e-01,9.866737796903627400e-01,9.969699055671973342e-01,1.001519495955640826e+00,1.000645704322290053e+00,9.977197937390581695e-01,9.938389099385911418e-01,9.973871124954648559e-01,9.987345348409759627e-01,9.969083576626661669e-01,9.981157456890181745e-01,1.000792217218334113e+00,1.000135281798963494e+00,9.983553298163434508e-01,9.951205426020457434e-01
1.000379866753865032e+00,1.005186676996150164e+00,1.002199663818144515e+00,1.002465946231172689e+00,1.004127544524820559e+00,1.002109322940127889e+00,1.008086494380698861e+00,1.004749072566802903e+00,1.003868432069772609e+00,1.003898297208737800e+00,1.001437667633170214e+00,1.004773525710438653e+00,1.002731889070575644e+00,1.006165271747796019e+00,1.002420698465546156e+00,1.002591874925461868e+00,1.005711656398453835e+00,1.006606956001339537e+00,9.978524775558947901e-01,9.983653525361096959e-01,1.001677103946690517e+00,1.001966836469613709e+00,1.000230378339679094e+00,1.000084099979626773e+00,1.007111264046469001e+00,1.001277102844169375e+00,1.005881635733289148e+00,1.003616233066862984e+00,1.004031610374974015e+00,1.005115699125467499e+00,1.004165956862215214e+00,1.001159981017376799e+00,1.005394641134985667e+00,1.001487039801962409e+00,1.001407144757041623e+00,1.004812939122732063e+00,1.003896573401509285e+00,1.002802295939863919e+00,1.002561136958050492e+00,9.978436751825898732e-01,1.001136146330027010e+00,1.001131446077880183e+00,1.000872508570253450e+00,9.989997486515072023e-01,9.896812005320969607e-01,9.973109781017469588e-01,1.001109030292758550e+00,1.000533203372409696e+00,9.985293146456265534e-01,9.955418890793319431e-01,9.978071179929484114e-01,9.992083861441894976e-01,9.972981270544070131e-01,9.985847754393392117e-01,1.000555906360771408e+00,1.000222139686929301e+00,9.986144236156888621e-01,9.973996547820964675e-01
1.000280162868749656e+00,1.003130367238886045e+00,1.001737085367869540e+00,1.001952048634016545e+00,1.002814523244180078e+00,1.001721401873526318e+00,1.005384607198009927e+00,1.003033384279585105e+00,1.002619724117796096e+00,1.002823416332641271e+00,1.001180392407654107e+00,1.003325710785674563e+00,1.001986117806300980e+00,1.003833390771252887e+00,1.001654547124818606e+00,1.001850671561038020e+00,1.004143268486629381e+00,1.004839583010098014e+00,9.983490823341030218e-01,9.988818139132550344e-01,1.001253015054564433e+00,1.001438626558065481e+00,1.000342047712599047e+00,1.000201630345830539e+00,1.005393312644858650e+00,1.001023991385748824e+00,1.004069441721941569e+00,1.002614043775809094e+00,1.002842213683397432e+00,1.003725268418185435e+00,1.002900533886597056e+00,1.000924861825625012e+00,1.003945814637991374e+00,1.001119092130754451e+00,1.001063270054622478e+00,1.003595823837372114e+00,1.002863577049905253e+00,1.001939042177623307e+00,1.001950665988482703e+00,9.985675299939823502e-01,1.000878772114297988e+00,1.000893766233542648e+00,1.000701132741956156e+00,9.991575516847005511e-01,9.919847143811272305e-01,9.976612140109470950e-01,1.000811440001536434e+00,1.000436848232203468e+00,9.990686228681461278e-01,9.967807123807801428e-01,9.981983117472580380e-01,9.995182317258077820e-01,9.976847380088837980e-01,9.989478793704109627e-01,1.000403041047777108e+00,1.000238361287582922e+00,9.988568675162647903e-01,9.986346860965041872e-01
1.000208972680387109e+00,1.001925744137016183e+00,1.001322753931902509e+00,1.001492545745403584e+00,1.001933134509717549e+00,1.001320081164040809e+00,1.003622675369653994e+00,1.001978042964450477e+00,1.001790153777878833e+00,1.002042012082640321e+00,1.000947875312141022e+00,1.002326024809934379e+00,1.001445694734930392e+00,1.002405237272797400e+00,1.001145776370623963e+00,1.001331210527431681e+00,1.003005195772227909e+00,1.003527987434307045e+00,9.987306871325695168e-01,9.992447593479922840e-01,1.000939752337972832e+00,1.001060840851244471e+00,1.000371310753994880e+00,1.000248708215470295e+00,1.004049973115543004e+00,1.000807914182913372e+00,1.002820082365242227e+00,1.001894791143037589e+00,1.002012260272608035e+00,1.002708792517066128e+00,1.002016977587087965e+00,1.000735216920401793e+00,1.002873043770832640e+00,1.000850196215406385e+00,1.000809196639917520e+00,1.002689649991882481e+00,1.002110014933483617e+00,1.001359953179098206e+00,1.001495162095688007e+00,9.990614006781685097e-01,1.000685571344047897e+00,1.000708969216733024e+00,1.000562933236629926e+00,9.993034724604261676e-01,9.937599304503913489e-01,9.979894898763874700e-01,1.000602409614607113e+00,1.000360220013435608e+00,9.994255986845455020e-01,9.976815216988978996e-01,9.985389953384122830e-01,9.997196979822073892e-01,9.980387717044317819e-01,9.992228254797685949e-01,1.000304477106378265e+00,1.000230498530554568e+00,9.990703508290010859e-01,9.993097536639032885e-01
1.000156995928013437e+00,1.001211995076102257e+00,1.000985566796521065e+00,1.001116163747689303e+00,1.001336227664441303e+00,1.000981174368072546e+00,1.002464241239148013e+00,1.001314583968329064e+00,1.001232868644586160e+00,1.001473995830629349e+00,1.000747547098306045e+00,1.001632980052031163e+00,1.001053190243518465e+00,1.001528192662146211e+00,1.000802145642591512e+00,1.000962317066839358e+00,1.002177739814500868e+00,1.002565387109481732e+00,9.990221276405244488e-01,9.994969836379853367e-01,1.000705164280261572e+00,1.000785530302101600e+00,1.000356564412952176e+00,1.000254442194858928e+00,1.003016956997747622e+00,1.000629804199919981e+00,1.001959337776601844e+00,1.001375918758744543e+00,1.001429925749819372e+00,1.001966583204601857e+00,1.001402366941459343e+00,1.000581192161578814e+00,1.002084308469842311e+00,1.000649202954897454e+00,1.000618183878125400e+00,1.002012722985167636e+00,1.001556775274511590e+00,1.000965415669536229e+00,1.001150862006936260e+00,9.993962021323865574e-01,1.000536647548386782e+00,1.000561921268684706e+00,1.000450497401664363e+00,9.994313454628582782e-01,9.951370033469614240e-01,9.982871965190324159e-01,1.000451791050633421e+00,1.000296093939047282e+00,9.996589358865107799e-01,9.983360329608137462e-01,9.988271472640012361e-01,9.998478867804592163e-01,9.983534362673640583e-01,9.994287100345424779e-01,1.000235971506390653e+00,1.000208926420545597e+00,9.992517571450799663e-01,9.996760291772495144e-01
1.000118424817358909e+00,1.000782226742304326e+00,1.000726930757412481e+00,1.000824616416186030e+00,1.000931223243899826e+00,1.000720171296492822e+00,1.001695700650093279e+00,1.000890678506090037e+00,1.000857120566381875e+00,1.001063441205248816e+00,1.000582441959268376e+00,1.001150280041578355e+00,1.000767545049439766e+00,1.000986680964234044e+00,1.000567650082691662e+00,1.000700767536469860e+00,1.001580220200057436e+00,1.001864169939914007e+00,9.992467635404116422e-01,9.996718755483015029e-01,1.000530221424997146e+00,1.000584031699636167e+00,1.000319818935297089e+00,1.000237499469608826e+00,1.002234371711864691e+00,1.000486771728078317e+00,1.001365694164766174e+00,1.001001747683867071e+00,1.001019778356765366e+00,1.001427313674488895e+00,1.000977759681746182e+00,1.000458311393633171e+00,1.001510407508930056e+00,1.000498107325515695e+00,1.000473364814617350e+00,1.001507491369876490e+00,1.001151325160381411e+00,1.000693862700960723e+00,1.000888454033971753e+00,9.996214038532016399e-01,1.000421257395788244e+00,1.000445805441200653e+00,1.000358804256203271e+00,9.995405162436290514e-01,9.962124948381116951e-01,9.985518560077811800e-01,1.000340836673820899e+00,1.000241648558593432e+00,9.998090233429458573e-01,9.988109699050911061e-01,9.990662547250168668e-01,9.999270775985907855e-01,9.986278415396092623e-01,9.995810457661418180e-01,1.000185572339677087e+00,1.000181166720790271e+00,9.994019794147747104e-01,9.998701877059887888e-01
1.000089211434046277e+00,1.000517142738052812e+00,1.000532150557930544e+00,1.000603752648171030e+00,1.000652934835528862e+00,1.000524659365535918e+00,1.001178206268513948e+00,1.000612463611882497e+00,1.000600145791630036e+00,1.000765975046125300e+00,1.000448679741089864e+00,1.000812617274626337e+00,1.000559609070470035e+00,1.000647147671259951e+00,1.000405038727975038e+00,1.000511590262258110e+00,1.001146561983508487e+00,1.001353125136490219e+00,9.994177557770116405e-01,9.997909950964728454e-01,1.000398083637745295e+00,1.000434526337404595e+00,1.000274865550369929e+00,1.000209862062993560e+00,1.001645874083497478e+00,1.000373431533938318e+00,1.000954819745300650e+00,1.000729897055100626e+00,1.000729168955705406e+00,1.001034500354967882e+00,1.000683030414550867e+00,1.000358934722298310e+00,1.001092201492980394e+00,1.000382173411628051e+00,1.000362349827535802e+00,1.001128054982344029e+00,1.000850973215066997e+00,1.000503177461153692e+00,1.000686048478963031e+00,9.997707953485422960e-01,1.000329814697178188e+00,1.000351822908781996e+00,1.000284134277416914e+00,9.996318032966444722e-01,9.970565206274121239e-01,9.987853286951453580e-01,1.000258267562847081e+00,1.000195522993762465e+00,9.999033243550228267e-01,9.991550710942701530e-01,9.992625540141704121e-01,9.999743288492097815e-01,9.988652702388008953e-01,9.996936581745531347e-01,1.000146829252231306e+00,1.000152540170831328e+00,9.995255825240040304e-01,9.999695342703639467e-01
1.000066772360369338e+00,1.000349260333892154e+00,1.000388170696433709e+00,1.000439688812599259e+00,1.000460553102609396e+00,1.000381298452951429e+00,1.000825321915294719e+00,1.000426596681635916e+00,1.000423054353746011e+00,1.000550742586704400e+00,1.000342365312898663e+00,1.000574587266594317e+00,1.000407284951263964e+00,1.000431048800958012e+00,1.000290809668428427e+00,1.000374548991581181e+00,1.000832685856971382e+00,1.000982130463532904e+00,9.995489418002673210e-01,9.998716246135382901e-01,1.000298382189354518e+00,1.000323059176984941e+00,1.000228603264359029e+00,1.000178165138220887e+00,1.001206447416714163e+00,1.000284319144512102e+00,1.000668862060827946e+00,1.000532046751944515e+00,1.000521994743768683e+00,1.000748827096430205e+00,1.000478486386514598e+00,1.000279484067684743e+00,1.000788890005283482e+00,1.000292881197171191e+00,1.000276593921508139e+00,1.000842712346222907e+00,1.000628268738528392e+00,1.000367546407175734e+00,1.000528768046000661e+00,9.998682601878711163e-01,1.000257256045530063e+00,1.000276367723585969e+00,1.000223199765913007e+00,9.997076944610986393e-01,9.977231928492625856e-01,9.989905020995073492e-01,1.000195508201887185e+00,1.000156307344686635e+00,9.999605552188648439e-01,9.994039013215016976e-01,9.994226103424659335e-01,1.000000723670962710e+00,9.990698071675159220e-01,9.997764417532662984e-01,1.000115920587320906e+00,1.000125006226232793e+00,9.996262751845370609e-01,1.000016341868849912e+00
1.000049291413974695e+00,1.000239594280638356e+00,1.000281798167579339e+00,1.000318407745176774e+00,1.000325766731177346e+00,1.000276103585548304e+00,1.000580849432328945e+00,1.000299356111209681e+00,1.000299202941368648e+00,1.000394338672809358e+00,1.000258382483438124e+00,1.000405476949173700e+00,1.000295103949670805e+00,1.000290440955653004e+00,1.000209226902708082e+00,1.000273708060096967e+00,1.000604362024652527e+00,1.000712195064668908e+00,9.996489898530998008e-01,9.999251541034770430e-01,1.000222410552255692e+00,1.000239012439982700e+00,1.000184936918348422e+00,1.000146368135671260e+00,1.000878853196104590e+00,1.000214391777577871e+00,1.000468291856666525e+00,1.000386970005635368e+00,1.000373090275640031e+00,1.000540287230709868e+00,1.000335365694350331e+00,1.000215500654808354e+00,1.000568235794299765e+00,1.000223172083523959e+00,1.000209702134174261e+00,1.000626649909240218e+00,1.000461508423287071e+00,1.000269172307874488e+00,1.000405231597944589e+00,9.999301916338648732e-01,1.000198975181430194e+00,1.000215102009248236e+00,1.000173413674362521e+00,9.997704838494050339e-01,9.982530680407437629e-01,9.991711157858886860e-01,1.000147220655220437e+00,1.000123084521286509e+00,9.999933959643223513e-01,9.995835525797016619e-01,9.995528026485971385e-01,1.000013906734835256e+00,9.992461999953546892e-01,9.998374430974339422e-01,1.000090693717234913e+00,1.000099937907728442e+00,9.997083512100741753e-01,1.000034873403012892e+00
1.000035573073698947e+00,1.000165838718002798e+00,1.000203809045491443e+00,1.000229460847075869e+00,1.000230810515367219e+00,1.000199416615225712e+00,1.000409324086340312e+00,1.000211161436501017e+00,1.000211991493864305e+00,1.000280696727671836e+00,1.000192658450069771e+00,1.000284244228390351e+00,1.000211795813143123e+00,1.000197357312261559e+00,1.000150215860728276e+00,1.000199820486072255e+00,1.000438683683390728e+00,1.000516258046017848e+00,9.997261430831959617e-01,9.999602282584395541e-01,1.000164590613355386e+00,1.000175422333303255e+00,1.000145417342533927e+00,1.000116444361054402e+00,1.000634992393143241e+00,1.000159573320313688e+00,1.000326448155031800e+00,1.000280328776687711e+00,1.000265226564388543e+00,1.000388032115560710e+00,1.000235017091825274e+00,1.000164553728356553e+00,1.000408349690701026e+00,1.000168715377735218e+00,1.000157215423273849e+00,1.000462591853478411e+00,1.000336622640330742e+00,1.000196989387480473e+00,1.000307520048595133e+00,9.999680802156389881e-01,1.000152307486617431e+00,1.000165946672943784e+00,1.000132634736623283e+00,9.998224748277391161e-01,9.986765565187050164e-01,9.993302899870871725e-01,1.000109421751381955e+00,1.000094965158662808e+00,1.000010397128546336e+00,9.997127735015950423e-01,9.996584718369666556e-01,1.000018799461183994e+00,9.993984220127184459e-01,9.998822996220618764e-01,1.000069797705612329e+00,1.000077592097661006e+00,9.997750313102164998e-01,1.000038331704078409e+00
1.000024850942247800e+00,1.000114590621021593e+00,1.000146087632876046e+00,1.000163816983993037e+00,1.000162849519144581e+00,1.000142829713652093e+00,1.000286775877905043e+00,1.000148615763683413e+00,1.000149504531232525e+00,1.000197452595132708e+00,1.000141035380591070e+00,1.000196542133271471e+00,1.000149505478363787e+00,1.000134119802486232e+00,1.000106741612633465e+00,1.000144981948763112e+00,1.000317518885389223e+00,1.000373228617321253e+00,9.997853059135657361e-01,9.999822943494857119e-01,1.000119955019026952e+00,1.000126688087842330e+00,1.000110751854757618e+00,1.000089430569325089e+00,1.000452515740020809e+00,1.000116441999649775e+00,1.000225036125569344e+00,1.000201038197241266e+00,1.000186230885910854e+00,1.000275939621513732e+00,1.000163724724763892e+00,1.000123562455798254e+00,1.000291896586263052e+00,1.000125541445087363e+00,1.000115645233066841e+00,1.000336692792120230e+00,1.000241954418614299e+00,1.000142891176438953e+00,1.000229297901400249e+00,9.999897627951217505e-01,1.000114473334476450e+00,1.000126026592859096e+00,1.000099156359613994e+00,9.998655171071276770e-01,9.990170943991525387e-01,9.994712363741219407e-01,1.000079626658003651e+00,1.000071288701523065e+00,1.000017323657413248e+00,9.998054994469217638e-01,9.997443940309596044e-01,1.000018803406242274e+00,9.995304007303051907e-01,9.999155822265941573e-01,1.000052388551901705e+00,1.000058226158172747e+00,9.998295869837182659e-01,1.000034458164696938e+00
1.000016226191630997e+00,1.000078259034692607e+00,1.000103966499784613e+00,1.000115629310201593e+00,1.000114351261152335e+00,1.000101690590949222e+00,1.000198251241487535e+00,1.000104428865488115e+00,1.000104754446701882e+00,1.000136694997029840e+00,1.000100821165018639e+00,1.000132990828991764e+00,1.000102920131299200e+00,1.000090864888880882e+00,1.000074507298982951e+00,1.000105472316896282e+00,1.000229316833282978e+00,1.000269493665339349e+00,9.998318646814438049e-01,9.999954289713628430e-01,1.000085694840669115e+00,1.000089542023045341e+00,1.000081046939440110e+00,1.000065846442218076e+00,1.000315868629830574e+00,1.000082700220652709e+00,1.000152233770156718e+00,1.000141956083868910e+00,1.000128111008005138e+00,1.000193293186911747e+00,1.000113190150748288e+00,1.000091235515248034e+00,1.000207976452935021e+00,1.000091518304297322e+00,1.000082846414343640e+00,1.000240082476212322e+00,1.000170861472864381e+00,1.000102141401216116e+00,1.000166601682010326e+00,1.000000792063254096e+00,1.000084118533808075e+00,1.000094264251289333e+00,1.000071814384543956e+00,9.999010539477884985e-01,9.992903595804145667e-01,9.995953913560271520e-01,1.000056131365030243e+00,1.000051616549104905e+00,1.000018106613523194e+00,9.998712858798266545e-01,9.998138522996484756e-01,1.000016118741320126e+00,9.996442874626220165e-01,9.999402480395699344e-01,1.000038028605209295e+00,1.000041810179482793e+00,9.998740209008639690e-01,1.000027389375107489e+00
